,0,1,2,3,4,5,6
0,Profit & Loss account of JB Chemicals and Pharmaceuticals (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1606.20,1464.45,1227.81,1167.45,1136.53,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,21.22,
5,Revenue From Operations [Net],1606.20,1464.45,1227.81,1167.45,1115.31,
6,Total Operating Revenues,1640.74,1501.19,1254.73,1198.69,1143.72,
7,Other Income,49.34,40.23,35.26,45.89,55.68,
8,Total Revenue,1690.09,1541.41,1289.99,1244.58,1199.40,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,452.10,453.75,387.02,367.09,373.08,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",2.53,-21.66,-0.39,-18.05,-6.84,
13,Employee Benefit Expenses,293.78,257.98,217.31,187.86,165.96,
14,Finance Costs,2.94,4.12,3.41,5.00,10.29,
15,Depreciation And Amortisation Expenses,65.09,54.82,55.95,46.26,40.41,
16,Other Expenses,409.59,418.86,354.60,343.39,303.25,
17,Total Expenses,1340.53,1272.14,1110.95,1027.80,968.70,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",349.56,269.28,179.04,216.78,230.69,
19,Exceptional Items,-10.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,339.56,269.28,179.04,216.78,230.69,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,82.50,75.00,46.65,45.50,49.50,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,15.72,0.00,
24,Deferred Tax,-10.60,11.30,2.78,14.04,1.99,
25,Tax For Earlier Years,-0.48,0.92,1.61,0.00,0.00,
26,Total Tax Expenses,71.42,87.22,51.04,43.82,51.49,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,268.14,182.06,128.00,172.96,179.20,
28,Profit/Loss From Continuing Operations,268.14,182.06,128.00,172.96,179.20,
29,Profit/Loss For The Period,268.14,182.06,128.00,172.96,179.20,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),33.70,22.15,15.24,20.39,21.09,
33,Diluted EPS (Rs.),33.70,22.15,15.24,20.39,21.09,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,75.90,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,173.23,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,2.36,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,5.98,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,141.53,20.15,10.06,5.10,188.86,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),550.00,250.00,100.00,50.00,250.00,
