,0,1,2,3,4,5,6
0,Profit & Loss account of Alembic Pharmaceuticals (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5051.44,4019.53,3533.84,2940.19,2982.61,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.63,29.46,
5,Revenue From Operations [Net],5051.44,4019.53,3533.84,2939.56,2953.15,
6,Total Operating Revenues,5051.44,4132.55,3660.27,2944.63,2956.44,
7,Other Income,9.73,134.75,6.42,6.67,2.42,
8,Total Revenue,5061.17,4267.30,3666.69,2951.30,2958.86,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1175.71,978.13,850.04,725.75,703.87,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-157.13,-176.51,-80.42,-36.18,-47.90,
13,Employee Benefit Expenses,948.27,806.37,684.45,582.72,527.46,
14,Finance Costs,12.77,25.19,14.87,2.22,3.09,
15,Depreciation And Amortisation Expenses,152.60,135.67,105.59,101.76,82.90,
16,Other Expenses,1233.03,1077.40,1097.08,836.65,909.42,
17,Total Expenses,3644.58,3090.51,2902.06,2416.08,2409.15,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1416.59,1176.79,764.63,535.22,549.71,
19,Exceptional Items,0.00,-10.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1416.59,1166.79,764.63,535.22,549.71,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,241.20,198.48,157.52,114.33,119.08,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,0.00,
25,Tax For Earlier Years,0.00,-1.09,-4.10,-1.10,0.00,
26,Total Tax Expenses,241.20,197.39,153.42,113.23,119.08,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1175.39,969.40,611.21,421.99,430.63,
28,Profit/Loss From Continuing Operations,1175.39,969.40,611.21,421.99,430.63,
29,Profit/Loss For The Period,1175.39,969.40,611.21,421.99,430.63,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),60.67,51.42,32.42,22.38,22.84,
33,Diluted EPS (Rs.),60.67,51.42,32.42,22.38,22.84,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,292.20,75.41,90.76,90.76,
42,Tax On Dividend,0.00,33.77,15.50,0.00,0.00,
43,Equity Dividend Rate (%),700.00,500.00,275.00,200.00,200.00,
