,0,1,2,3,4,5,6
0,Profit & Loss account of Mahindra CIE Automotive (in Rs. Cr.),Dec 20,Mar 20,Dec 19,Dec 18,Dec 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2016.60,2016.60,2697.90,2895.80,1940.60,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,103.20,
5,Revenue From Operations [Net],2016.60,2016.60,2697.90,2895.80,1837.40,
6,Total Operating Revenues,2144.80,2144.80,2894.50,3146.20,1960.70,
7,Other Income,19.70,19.70,32.60,26.20,12.10,
8,Total Revenue,2164.50,2164.50,2927.10,3172.40,1972.80,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1018.60,1018.60,1424.70,1717.80,1050.80,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-14.90,-14.90,31.40,-109.00,-12.70,
13,Employee Benefit Expenses,371.20,371.20,383.40,362.80,245.80,
14,Finance Costs,11.90,11.90,13.60,6.60,10.80,
15,Depreciation And Amortisation Expenses,108.40,108.40,112.70,102.00,75.90,
16,Other Expenses,567.80,567.80,709.60,751.90,480.60,
17,Total Expenses,2063.00,2063.00,2675.40,2832.10,1851.20,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",101.50,101.50,251.70,340.30,121.60,
19,Exceptional Items,0.00,0.00,11.90,-128.60,-6.80,
20,Profit/Loss Before Tax,101.50,101.50,263.60,211.70,114.80,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-8.60,-8.60,-7.20,115.20,53.20,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,36.10,36.10,98.50,2.60,-7.70,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,27.50,27.50,91.30,117.80,45.50,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,74.00,74.00,172.30,93.90,69.30,
28,Profit/Loss From Continuing Operations,74.00,74.00,172.30,93.90,69.30,
29,Profit/Loss For The Period,74.00,74.00,172.30,93.90,69.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.95,1.95,4.55,2.48,1.83,
33,Diluted EPS (Rs.),1.95,1.95,4.55,2.48,1.83,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
