,0,1,2,3,4,5,6
0,Profit & Loss account of Escorts (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],6929.29,5650.39,6116.76,4974.15,4152.61,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,20.85,74.42,
5,Revenue From Operations [Net],6929.29,5650.39,6116.76,4953.30,4078.19,
6,Total Operating Revenues,6929.29,5760.95,6196.36,4995.12,4093.16,
7,Other Income,154.56,92.25,80.85,59.41,43.46,
8,Total Revenue,7083.85,5853.20,6277.21,5054.53,4136.62,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,4026.19,3450.46,4040.28,3147.80,2597.96,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",127.40,-1.21,-203.62,-22.78,-49.66,
13,Employee Benefit Expenses,534.55,510.32,471.74,431.08,390.15,
14,Finance Costs,10.98,15.46,18.48,28.57,31.11,
15,Depreciation And Amortisation Expenses,115.70,104.55,85.37,72.48,63.07,
16,Other Expenses,671.84,755.19,750.68,649.00,586.88,
17,Total Expenses,5926.74,5205.14,5566.92,4538.95,3863.63,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1157.11,648.06,710.29,515.58,272.99,
19,Exceptional Items,0.00,-9.22,10.91,-6.76,3.76,
20,Profit/Loss Before Tax,1157.11,638.84,721.20,508.82,276.75,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,283.05,174.41,198.63,98.98,81.75,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-21.11,38.89,65.12,-6.15,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,283.05,153.30,237.52,164.10,75.60,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,874.06,485.54,483.68,344.72,201.15,
28,Profit/Loss From Continuing Operations,874.06,485.54,483.68,344.72,201.15,
29,Profit/Loss For The Period,874.06,485.54,484.91,344.72,160.44,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),68.14,40.63,40.48,28.85,13.43,
33,Diluted EPS (Rs.),68.05,40.63,40.48,28.85,13.43,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,21.45,23.90,17.93,14.35,
42,Tax On Dividend,0.00,4.57,5.04,3.74,2.99,
43,Equity Dividend Rate (%),75.00,25.00,25.00,20.00,15.00,
