,0,1,2,3,4,5,6
0,Profit & Loss account of IFCI (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2245.57,2157.23,3447.58,2739.73,3818.59,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2245.57,2157.23,3447.58,2739.73,3818.59,
6,Total Operating Revenues,2245.57,2157.23,3447.58,2739.73,3818.59,
7,Other Income,18.49,308.97,292.41,134.51,188.05,
8,Total Revenue,2264.06,2466.20,3739.99,2874.24,4006.64,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,275.50,112.81,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,143.92,112.12,109.19,95.02,100.14,
14,Finance Costs,1416.35,1756.14,2074.30,2289.32,2516.72,
15,Depreciation And Amortisation Expenses,30.66,32.81,33.65,34.19,14.48,
16,Other Expenses,116.58,58.78,88.24,43.12,37.29,
17,Total Expenses,2404.97,3157.49,3239.74,3653.26,3563.16,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-140.91,-691.29,500.25,-779.02,443.48,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,-140.91,-691.29,500.25,-779.02,443.48,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,-6.39,10.49,0.00,216.83,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,92.98,-241.07,21.39,-307.26,-110.80,
25,Tax For Earlier Years,43.99,0.00,0.00,-13.27,0.00,
26,Total Tax Expenses,136.97,-247.46,31.88,-320.53,106.03,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-277.88,-443.83,468.37,-458.49,337.45,
28,Profit/Loss From Continuing Operations,-277.88,-443.83,468.37,-458.49,337.45,
29,Profit/Loss For The Period,-277.88,-443.83,468.37,-458.49,337.45,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-1.64,-2.62,2.82,-2.76,2.03,
33,Diluted EPS (Rs.),-1.64,-2.62,2.82,-2.76,2.03,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,166.21,
42,Tax On Dividend,0.00,0.00,0.00,0.00,31.50,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,10.00,
