,0,1,2,3,4,5,6
0,Profit & Loss account of Hexaware Technologies (in Rs. Cr.),Dec 19,Dec 18,Dec 17,Dec 16,Dec 15,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2140.91,1794.03,1524.11,1393.04,1293.60,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2140.91,1794.03,1524.11,1393.04,1293.60,
6,Total Operating Revenues,2140.91,1794.03,1524.11,1393.04,1293.60,
7,Other Income,36.52,54.18,2.92,9.44,10.34,
8,Total Revenue,2177.43,1848.20,1527.02,1402.48,1303.93,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,106.66,67.29,54.70,16.28,56.99,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,1143.51,946.16,776.34,719.22,655.58,
14,Finance Costs,0.04,0.03,0.06,0.10,0.03,
15,Depreciation And Amortisation Expenses,60.99,49.41,49.34,42.59,40.84,
16,Other Expenses,256.59,233.54,203.60,173.87,142.45,
17,Total Expenses,1567.79,1296.42,1084.04,952.06,895.88,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",609.64,551.78,442.98,450.42,408.06,
19,Exceptional Items,-0.52,0.00,53.74,0.00,0.00,
20,Profit/Loss Before Tax,609.12,551.78,496.72,450.42,408.06,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,113.66,123.27,107.18,104.71,85.75,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,4.09,7.99,
24,Deferred Tax,-12.08,-24.45,-21.42,-6.28,-2.67,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,101.58,98.83,85.76,94.34,75.09,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,507.53,452.96,410.96,356.07,332.97,
28,Profit/Loss From Continuing Operations,507.53,452.96,410.96,356.07,332.97,
29,Profit/Loss For The Period,507.53,452.96,410.96,356.07,332.97,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),17.03,15.25,13.82,11.80,11.05,
33,Diluted EPS (Rs.),16.81,14.99,13.62,11.70,10.96,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,305.43,250.60,142.81,166.06,260.82,
42,Tax On Dividend,0.00,0.00,0.00,33.80,52.88,
43,Equity Dividend Rate (%),425.00,425.00,200.00,275.00,433.00,
