,0,1,2,3,4,5,6
0,Profit & Loss account of Finolex Cables (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2840.68,3030.07,2838.73,2647.70,2595.52,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,69.11,225.91,151.36,
5,Revenue From Operations [Net],2840.68,3030.07,2769.62,2421.79,2444.16,
6,Total Operating Revenues,2877.30,3077.79,2815.12,2444.84,2461.09,
7,Other Income,171.89,121.83,127.40,100.21,64.09,
8,Total Revenue,3049.19,3199.62,2942.52,2545.05,2525.18,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2026.15,2292.09,2029.98,1811.96,1717.25,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.03,-73.03,-31.91,-118.33,-17.32,
13,Employee Benefit Expenses,149.53,140.70,135.46,119.19,107.56,
14,Finance Costs,1.55,0.92,1.44,4.29,9.53,
15,Depreciation And Amortisation Expenses,38.91,40.55,43.80,48.03,57.23,
16,Other Expenses,274.52,220.65,223.16,227.36,293.05,
17,Total Expenses,2547.86,2667.76,2438.04,2125.73,2188.80,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",501.33,531.86,504.48,419.32,336.38,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,501.33,531.86,504.48,419.32,336.38,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,123.24,165.68,131.66,108.07,78.62,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,-24.75,
24,Deferred Tax,-24.39,22.09,14.62,-4.63,-7.06,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,-8.77,
26,Total Tax Expenses,98.85,187.77,146.28,103.44,87.54,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,402.48,344.09,358.20,315.88,248.84,
28,Profit/Loss From Continuing Operations,402.48,344.09,358.20,315.88,248.84,
29,Profit/Loss For The Period,402.48,344.09,358.20,315.88,248.84,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),26.32,22.50,23.40,20.70,16.30,
33,Diluted EPS (Rs.),26.32,22.50,23.40,20.70,16.30,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,174.26,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,1496.54,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,1.83,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,19.42,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,68.82,61.18,45.87,38.24,38.24,
42,Tax On Dividend,14.15,12.57,9.34,7.72,7.78,
43,Equity Dividend Rate (%),275.00,225.00,200.00,150.00,125.00,
