,0,1,2,3,4,5,6
0,Profit & Loss account of TTK Prestige (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2033.05,1927.84,1957.37,1737.72,1596.09,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2033.05,1927.84,1957.37,1737.72,1596.09,
6,Total Operating Revenues,2033.05,1936.79,1968.02,1746.45,1603.64,
7,Other Income,27.53,24.61,25.60,13.71,6.74,
8,Total Revenue,2060.58,1961.40,1993.62,1760.16,1610.38,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,432.74,426.35,477.14,415.58,445.33,
11,Operating And Direct Expenses,0.00,0.00,0.00,68.54,66.73,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",47.66,0.81,-34.00,-19.98,-1.68,
13,Employee Benefit Expenses,166.88,167.12,165.25,142.32,120.53,
14,Finance Costs,3.07,2.71,1.91,1.74,5.13,
15,Depreciation And Amortisation Expenses,37.92,34.62,26.00,25.14,25.30,
16,Other Expenses,371.40,392.95,386.35,296.16,263.33,
17,Total Expenses,1759.40,1713.19,1710.05,1538.50,1439.16,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",301.18,248.21,283.57,221.66,171.22,
19,Exceptional Items,11.90,0.00,0.00,128.96,1.77,
20,Profit/Loss Before Tax,313.08,248.21,283.57,350.62,172.99,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,77.94,61.11,90.55,90.78,52.97,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-11.41,2.71,2.97,8.86,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,-31.84,
26,Total Tax Expenses,77.94,49.70,93.26,93.75,29.99,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,235.14,198.51,190.31,256.87,143.00,
28,Profit/Loss From Continuing Operations,235.14,198.51,190.31,256.87,143.00,
29,Profit/Loss For The Period,235.14,198.51,190.31,256.87,143.00,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),169.64,143.21,137.30,221.74,122.81,
33,Diluted EPS (Rs.),169.64,143.21,137.30,221.74,122.81,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,43.96,38.04,
36,Indigenous Raw Materials,0.00,0.00,0.00,371.62,407.29,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,50.13,41.78,37.72,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),500.00,200.00,300.00,300.00,270.00,
