,0,1,2,3,4,5,6
0,Profit & Loss account of Maharashtra Seamless (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2551.87,3060.96,2155.27,1532.62,1110.08,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,31.23,141.68,94.15,
5,Revenue From Operations [Net],2551.87,3060.96,2124.04,1390.94,1015.94,
6,Total Operating Revenues,2616.84,3061.16,2129.81,1428.24,1019.17,
7,Other Income,51.10,69.09,67.30,85.01,64.63,
8,Total Revenue,2667.94,3130.25,2197.11,1513.25,1083.80,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,1599.59,2015.79,1431.66,912.84,700.22,
11,Operating And Direct Expenses,336.71,378.80,307.01,191.62,157.32,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-3.72,-138.52,-46.78,8.03,42.40,
13,Employee Benefit Expenses,74.74,70.48,62.03,52.49,45.32,
14,Finance Costs,47.94,16.45,8.69,10.32,2.50,
15,Depreciation And Amortisation Expenses,78.75,77.82,74.45,69.38,28.66,
16,Other Expenses,58.10,70.43,55.88,42.86,40.95,
17,Total Expenses,2192.10,2491.26,1906.72,1287.54,1017.37,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",475.84,639.00,290.39,225.71,66.43,
19,Exceptional Items,-450.41,-145.98,0.00,0.00,0.00,
20,Profit/Loss Before Tax,25.43,493.02,290.39,225.71,66.43,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,83.31,228.20,86.06,84.60,13.76,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.06,
24,Deferred Tax,-36.82,2.21,21.21,-5.83,7.49,
25,Tax For Earlier Years,-0.38,0.24,-15.30,1.42,6.08,
26,Total Tax Expenses,46.11,230.65,91.97,80.19,27.27,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-20.68,262.37,198.43,145.52,39.17,
28,Profit/Loss From Continuing Operations,-20.68,262.37,198.43,145.52,39.17,
29,Profit/Loss For The Period,-20.68,262.37,198.43,145.52,39.17,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-3.09,39.16,29.62,21.72,5.85,
33,Diluted EPS (Rs.),-3.09,39.16,29.62,21.72,5.85,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,96.26,239.18,
36,Indigenous Raw Materials,0.00,0.00,0.00,816.57,461.04,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,5.62,3.49,
39,Indigenous Stores And Spares,0.00,0.00,0.00,59.64,48.46,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,40.20,40.20,33.50,16.75,16.75,
42,Tax On Dividend,8.26,8.26,6.82,3.41,3.41,
43,Equity Dividend Rate (%),50.00,120.00,120.00,100.00,50.00,
