,0,1,2,3,4,5,6
0,Profit & Loss account of Navin Fluorine International (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1133.11,1006.75,946.88,880.55,734.86,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,10.33,42.66,
5,Revenue From Operations [Net],1133.11,1006.75,946.88,870.22,692.20,
6,Total Operating Revenues,1133.11,1022.27,955.13,875.72,694.14,
7,Other Income,74.53,31.34,34.77,90.62,55.68,
8,Total Revenue,1207.64,1053.60,989.90,966.35,749.81,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,520.12,487.56,441.42,360.84,326.34,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-9.13,-22.67,1.10,6.44,-28.05,
13,Employee Benefit Expenses,124.87,111.83,96.95,90.80,76.61,
14,Finance Costs,1.42,1.60,0.47,0.66,0.50,
15,Depreciation And Amortisation Expenses,40.67,33.74,25.88,38.17,28.35,
16,Other Expenses,186.42,184.82,184.71,189.45,157.70,
17,Total Expenses,864.36,796.89,763.37,703.86,573.05,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",343.28,256.71,226.53,262.48,176.76,
19,Exceptional Items,66.23,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,409.51,256.71,226.53,262.48,176.76,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,110.30,82.58,72.42,80.36,44.66,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-84.43,5.63,3.16,-0.55,
25,Tax For Earlier Years,0.00,-141.25,0.00,0.00,0.00,
26,Total Tax Expenses,110.30,-143.10,78.05,83.52,44.11,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,299.21,399.82,148.48,178.96,132.65,
28,Profit/Loss From Continuing Operations,299.21,399.82,148.48,178.96,132.65,
29,Profit/Loss For The Period,299.21,399.82,148.48,178.96,132.65,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),60.46,80.83,30.05,36.34,136.91,
33,Diluted EPS (Rs.),60.37,80.75,30.03,36.25,135.72,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,71.56,61.85,35.59,34.75,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),550.00,550.00,390.00,500.00,315.00,
