,0,1,2,3,4,5,6
0,Profit & Loss account of Adani Green Energy Limited (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2452.00,1246.08,317.08,1717.79,9.91,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2452.00,1246.08,317.08,1717.79,9.91,
6,Total Operating Revenues,2473.00,1246.84,318.13,1718.76,9.91,
7,Other Income,519.00,332.96,302.65,66.73,7.84,
8,Total Revenue,2992.00,1579.80,620.77,1785.48,17.75,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,81.43,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-2014.00,-165.09,-249.33,0.00,0.00,
13,Employee Benefit Expenses,16.00,28.82,25.67,16.59,19.95,
14,Finance Costs,258.00,213.15,288.24,130.98,26.83,
15,Depreciation And Amortisation Expenses,4.00,3.04,8.34,9.30,10.15,
16,Other Expenses,18.00,55.12,39.99,12.28,10.12,
17,Total Expenses,2691.00,1504.84,659.94,1837.61,67.05,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",301.00,74.97,-39.16,-52.13,-49.30,
19,Exceptional Items,122.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,423.00,74.97,-39.16,-52.13,-49.30,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,59.00,0.00,0.00,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-59.29,-4.18,-5.91,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,59.00,-59.29,-4.18,-5.91,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,364.00,134.26,-34.98,-46.22,-49.30,
28,Profit/Loss From Continuing Operations,364.00,134.26,-34.98,-46.22,-49.30,
29,Profit/Loss For The Period,364.00,134.26,-34.98,-46.22,-49.30,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.93,0.46,-0.32,-0.30,-0.71,
33,Diluted EPS (Rs.),1.93,0.46,-0.32,-0.30,-0.71,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
