,0,1,2,3,4,5,6
0,Profit & Loss account of PVR (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],225.72,3265.61,2730.39,2230.28,1988.01,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],225.72,3265.61,2730.39,2230.28,1988.01,
6,Total Operating Revenues,225.72,3284.36,2746.69,2246.12,2002.01,
7,Other Income,472.75,42.86,30.15,29.53,60.18,
8,Total Revenue,698.47,3327.22,2776.84,2275.65,2062.19,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,1029.48,862.12,710.51,625.95,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,207.42,381.66,286.39,241.98,205.22,
14,Finance Costs,493.47,479.84,112.17,83.35,79.97,
15,Depreciation And Amortisation Expenses,563.49,533.06,161.64,141.19,122.39,
16,Other Expenses,347.84,807.74,1082.12,908.05,876.57,
17,Total Expenses,1612.22,3231.78,2504.44,2085.08,1910.10,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-913.75,95.44,272.40,190.57,152.09,
19,Exceptional Items,0.00,0.00,0.00,-0.59,-4.95,
20,Profit/Loss Before Tax,-913.75,95.44,272.40,189.98,147.14,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,-190.25,29.17,88.66,45.98,31.56,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,4.72,9.37,22.58,22.66,
25,Tax For Earlier Years,0.00,-0.35,0.00,0.00,0.00,
26,Total Tax Expenses,-190.25,65.28,99.65,68.56,54.22,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-723.50,30.16,172.75,121.42,92.92,
28,Profit/Loss From Continuing Operations,-723.50,30.16,172.75,121.42,92.92,
29,Profit/Loss For The Period,-723.50,30.16,172.75,121.42,92.92,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-131.23,6.08,36.97,25.97,19.89,
33,Diluted EPS (Rs.),-131.23,6.05,36.73,25.86,19.89,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,36.04,11.27,11.27,11.69,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,40.00,20.00,20.00,20.00,
