,0,1,2,3,4,5,6
0,Profit & Loss account of Omaxe (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],779.59,743.33,1261.52,1032.14,1132.46,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],779.59,743.33,1261.52,1032.14,1132.46,
6,Total Operating Revenues,779.59,768.04,1267.94,1036.60,1138.25,
7,Other Income,143.49,160.05,46.48,42.43,33.44,
8,Total Revenue,923.08,928.09,1314.42,1079.03,1171.69,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,264.64,450.45,417.10,543.88,698.86,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",252.75,72.98,511.45,156.65,110.13,
13,Employee Benefit Expenses,51.15,60.27,51.47,49.84,51.60,
14,Finance Costs,201.37,224.12,154.21,121.16,120.72,
15,Depreciation And Amortisation Expenses,66.69,6.78,5.99,6.48,8.78,
16,Other Expenses,57.21,71.82,77.71,72.05,87.40,
17,Total Expenses,893.81,886.42,1217.92,950.05,1077.49,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",29.27,41.67,96.50,128.99,94.20,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,29.27,41.67,96.50,128.99,94.20,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,0.00,1.38,23.00,38.25,
23,Less: MAT Credit Entitlement,0.00,0.00,17.25,0.00,0.00,
24,Deferred Tax,123.62,18.53,49.59,25.28,-3.53,
25,Tax For Earlier Years,0.00,0.00,-0.72,12.87,8.01,
26,Total Tax Expenses,123.62,18.53,33.00,61.15,42.73,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-94.35,23.14,63.51,67.84,51.47,
28,Profit/Loss From Continuing Operations,-94.35,23.14,63.51,67.84,51.47,
29,Profit/Loss For The Period,-94.35,23.14,63.51,67.84,51.47,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-5.16,1.27,3.47,3.71,2.80,
33,Diluted EPS (Rs.),-5.16,1.27,3.47,3.71,2.80,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,3.28,3.26,3.22,13.05,12.80,
42,Tax On Dividend,0.73,0.72,0.71,2.66,2.61,
43,Equity Dividend Rate (%),0.00,7.00,7.00,7.00,7.00,
