,0,1,2,3,4,5,6
0,Profit & Loss account of Repco Home Finance (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1320.24,1163.62,1107.19,1038.18,879.02,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1320.24,1163.62,1107.19,1038.18,879.02,
6,Total Operating Revenues,1345.46,1189.25,1107.19,1044.18,880.68,
7,Other Income,5.64,5.92,2.87,1.71,1.17,
8,Total Revenue,1351.10,1195.17,1110.06,1045.89,881.85,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,66.43,58.52,49.45,43.11,40.93,
14,Finance Costs,824.97,719.95,648.91,646.31,548.27,
15,Depreciation And Amortisation Expenses,12.93,5.03,3.09,3.56,4.15,
16,Other Expenses,27.14,34.87,26.43,20.89,19.22,
17,Total Expenses,990.91,835.35,802.71,765.72,651.77,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",360.19,359.82,307.35,280.17,230.08,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,360.19,359.82,307.35,280.17,230.08,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,95.21,101.69,102.38,94.00,74.22,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-15.37,23.49,3.97,3.92,5.78,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,79.84,125.18,106.35,97.92,80.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,280.35,234.64,201.00,182.25,150.08,
28,Profit/Loss From Continuing Operations,280.35,234.64,201.00,182.25,150.08,
29,Profit/Loss For The Period,280.35,234.64,201.00,182.25,150.08,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),44.81,37.51,32.13,29.13,24.04,
33,Diluted EPS (Rs.),44.81,37.51,32.13,29.13,24.03,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,15.64,13.76,0.00,11.26,
42,Tax On Dividend,0.00,0.91,1.30,0.00,2.29,
43,Equity Dividend Rate (%),25.00,25.00,22.00,20.00,18.00,
