,0,1,2,3,4,5,6
0,Profit & Loss account of Take Solutions (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2.47,21.96,2.42,17.34,23.57,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2.47,21.96,2.42,17.34,23.57,
6,Total Operating Revenues,2.47,21.96,2.44,18.84,23.57,
7,Other Income,44.65,34.35,32.81,22.36,15.64,
8,Total Revenue,47.11,56.31,35.24,41.21,39.21,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,1.79,18.16,2.25,4.61,7.54,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,6.32,6.82,5.26,5.54,2.54,
14,Finance Costs,0.43,0.00,0.83,2.92,0.19,
15,Depreciation And Amortisation Expenses,1.74,0.80,0.80,0.80,0.19,
16,Other Expenses,11.33,11.02,11.36,12.76,8.50,
17,Total Expenses,21.61,36.80,20.50,26.63,18.95,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",25.51,19.51,14.74,14.58,20.26,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,25.51,19.51,14.74,14.58,20.26,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1.98,2.30,0.30,0.31,2.36,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.34,
24,Deferred Tax,-0.54,-0.19,-0.80,-0.15,0.01,
25,Tax For Earlier Years,-0.87,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,0.57,2.11,-0.51,0.15,2.03,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,24.94,17.40,15.25,14.42,18.23,
28,Profit/Loss From Continuing Operations,24.94,17.40,15.25,14.42,18.23,
29,Profit/Loss For The Period,24.94,17.40,15.25,14.42,18.23,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.69,1.18,1.14,1.44,1.52,
33,Diluted EPS (Rs.),1.69,1.17,1.14,1.43,1.50,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,5.92,23.67,13.32,13.32,12.24,
42,Tax On Dividend,1.17,4.84,2.71,2.71,2.49,
43,Equity Dividend Rate (%),0.00,100.00,160.00,100.00,100.00,
