,0,1,2,3,4,5,6
0,Profit & Loss account of Rashtriya Chemicals and Fertilisers (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],8281.18,3673.25,3422.12,3077.81,3231.93,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,125.00,
5,Revenue From Operations [Net],8281.18,3673.25,3422.12,3077.81,3106.93,
6,Total Operating Revenues,8281.18,9697.95,8885.47,7281.96,7099.16,
7,Other Income,132.65,128.65,79.67,61.24,66.99,
8,Total Revenue,8413.83,9826.60,8965.14,7343.20,7166.15,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,3022.67,3776.22,3880.01,2995.89,2825.50,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-30.73,603.25,-605.27,14.64,146.93,
13,Employee Benefit Expenses,563.83,617.26,591.41,573.75,503.64,
14,Finance Costs,177.57,237.82,155.85,62.59,93.98,
15,Depreciation And Amortisation Expenses,176.63,171.04,155.69,137.04,141.10,
16,Other Expenses,3243.19,3823.48,3777.49,3217.29,2980.59,
17,Total Expenses,7902.37,9523.50,8753.33,7214.86,6917.42,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",511.46,303.10,211.81,128.34,248.73,
19,Exceptional Items,4.71,-100.17,23.44,-0.12,0.00,
20,Profit/Loss Before Tax,516.17,202.93,235.25,128.22,248.73,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,143.06,71.72,57.12,72.75,90.67,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-77.16,56.16,-4.06,1.94,
25,Tax For Earlier Years,0.00,0.22,-17.20,-19.27,-23.14,
26,Total Tax Expenses,143.06,-5.22,96.08,49.42,69.47,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,373.11,208.15,139.17,78.80,179.26,
28,Profit/Loss From Continuing Operations,373.11,208.15,139.17,78.80,179.26,
29,Profit/Loss For The Period,373.11,208.15,139.17,78.80,179.26,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),6.76,3.77,2.52,1.43,3.25,
33,Diluted EPS (Rs.),6.76,3.77,2.52,1.43,3.25,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,51.21,39.91,60.69,60.69,
42,Tax On Dividend,0.00,0.00,0.00,12.35,12.35,
43,Equity Dividend Rate (%),30.00,28.00,8.00,6.00,11.00,
