,0,1,2,3,4,5,6
0,Profit & Loss account of HDFC Life Insurance Company Limited (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1629.20,1615.29,1282.46,1013.20,887.08,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1629.20,1615.29,1282.46,1013.20,887.08,
6,Total Operating Revenues,1629.20,1615.29,1282.46,1013.20,887.08,
7,Other Income,18.56,21.08,13.02,0.00,10.55,
8,Total Revenue,1647.76,1636.37,1295.48,1013.20,897.63,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,8.01,4.82,10.31,0.00,0.00,
14,Finance Costs,0.00,0.00,0.00,0.00,0.00,
15,Depreciation And Amortisation Expenses,0.00,0.00,0.00,0.00,0.00,
16,Other Expenses,130.16,331.94,158.88,103.41,59.37,
17,Total Expenses,336.02,346.48,168.74,99.06,62.64,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1311.74,1289.89,1126.74,914.14,834.99,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1311.74,1289.89,1126.74,914.14,834.99,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,16.48,13.09,17.74,22.01,16.59,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,16.48,13.09,17.74,22.01,16.59,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1295.27,1276.79,1109.00,892.13,818.40,
28,Profit/Loss From Continuing Operations,1295.27,1276.79,1109.00,892.13,818.40,
29,Profit/Loss For The Period,1295.27,1276.79,1109.00,892.13,818.40,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),6.42,6.34,5.53,4.47,4.10,
33,Diluted EPS (Rs.),6.41,6.32,5.50,4.44,4.10,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,328.83,273.22,219.74,179.54,
42,Tax On Dividend,0.00,67.59,55.62,44.74,36.55,
43,Equity Dividend Rate (%),0.00,16.00,14.00,11.00,9.00,
