,0,1,2,3,4,5,6
0,Profit & Loss account of V-Guard Industries (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2699.00,2476.25,2545.18,2298.49,2107.99,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,9.53,28.56,
5,Revenue From Operations [Net],2699.00,2476.25,2545.18,2288.96,2079.43,
6,Total Operating Revenues,2699.00,2495.94,2574.14,2315.40,2090.51,
7,Other Income,21.10,10.01,10.55,7.45,8.59,
8,Total Revenue,2720.10,2505.95,2584.69,2322.85,2099.10,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,872.92,748.81,780.83,637.89,585.47,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-70.72,-112.91,-44.90,-28.41,-52.69,
13,Employee Benefit Expenses,224.67,206.83,202.03,170.20,143.95,
14,Finance Costs,5.60,3.73,1.27,1.66,2.10,
15,Depreciation And Amortisation Expenses,37.32,28.09,21.82,19.11,16.24,
16,Other Expenses,319.11,363.67,345.80,339.46,255.10,
17,Total Expenses,2435.43,2260.51,2370.10,2145.57,1895.37,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",284.67,245.44,214.59,177.28,203.73,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,284.67,245.44,214.59,177.28,203.73,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,85.69,63.46,48.97,44.54,60.72,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,-4.47,-0.71,-1.04,-2.03,
25,Tax For Earlier Years,0.00,1.29,0.81,0.69,0.43,
26,Total Tax Expenses,85.69,60.28,49.06,44.19,59.12,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,198.98,185.16,165.53,133.09,144.62,
28,Profit/Loss From Continuing Operations,198.98,185.16,165.53,133.09,144.62,
29,Profit/Loss For The Period,198.98,185.16,165.53,133.09,144.62,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),4.64,4.33,3.88,3.13,3.42,
33,Diluted EPS (Rs.),4.61,4.28,3.82,3.08,3.37,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,72.70,29.81,29.73,7.53,
42,Tax On Dividend,0.00,14.94,6.13,6.05,1.53,
43,Equity Dividend Rate (%),120.00,90.00,80.00,70.00,70.00,
