,0,1,2,3,4,5,6
0,Profit & Loss account of SpiceJet (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],11989.61,8886.28,7723.41,6101.33,5020.40,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],11989.61,8886.28,7723.41,6101.33,5020.40,
6,Total Operating Revenues,12358.64,9113.25,7795.09,6191.27,5088.07,
7,Other Income,847.66,58.29,84.27,80.13,130.94,
8,Total Revenue,13206.30,9171.54,7879.37,6271.40,5219.01,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,2633.30,1774.59,1453.94,1125.91,1075.46,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,1525.78,1057.01,862.57,673.54,492.45,
14,Finance Costs,545.01,44.79,39.15,32.64,102.53,
15,Depreciation And Amortisation Expenses,1733.93,256.23,231.20,198.61,179.81,
16,Other Expenses,1556.39,766.08,623.24,541.93,464.02,
17,Total Expenses,14141.06,9424.16,7312.72,5879.23,4832.91,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-934.76,-252.62,566.65,392.17,386.09,
19,Exceptional Items,0.00,-63.47,0.00,38.55,63.69,
20,Profit/Loss Before Tax,-934.76,-316.08,566.65,430.73,449.79,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,0.00,0.00,0.00,0.00,0.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,0.00,0.00,0.00,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,0.00,0.00,0.00,0.00,0.00,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,-934.76,-316.08,566.65,430.73,449.79,
28,Profit/Loss From Continuing Operations,-934.76,-316.08,566.65,430.73,449.79,
29,Profit/Loss For The Period,-934.76,-316.08,566.65,430.73,449.79,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),-15.58,-5.27,9.45,7.19,7.50,
33,Diluted EPS (Rs.),-15.53,-5.27,9.45,7.19,5.70,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
