,0,1,2,3,4,5,6
0,Profit & Loss account of The Ramco Cements (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5188.70,5343.49,5121.99,4545.05,4543.88,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,159.95,614.69,
5,Revenue From Operations [Net],5188.70,5343.49,5121.99,4385.10,3929.19,
6,Total Operating Revenues,5268.44,5368.44,5146.27,4406.36,3949.54,
7,Other Income,34.64,37.20,28.44,36.64,43.51,
8,Total Revenue,5303.08,5405.64,5174.71,4443.00,3993.05,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,657.01,921.15,828.59,736.68,624.38,
11,Operating And Direct Expenses,0.00,2579.70,2614.98,1972.86,1545.04,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",46.52,-47.39,18.30,-16.10,14.94,
13,Employee Benefit Expenses,402.13,368.20,329.49,303.98,277.73,
14,Finance Costs,87.62,71.35,50.87,59.21,103.52,
15,Depreciation And Amortisation Expenses,355.30,315.26,298.52,292.20,284.49,
16,Other Expenses,2614.82,419.86,328.54,279.51,261.73,
17,Total Expenses,4163.40,4628.13,4469.29,3658.34,3142.90,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1139.68,777.51,705.42,784.66,850.15,
19,Exceptional Items,0.00,9.70,10.16,0.00,0.00,
20,Profit/Loss Before Tax,1139.68,787.21,715.58,784.66,850.15,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,378.60,139.02,189.44,204.54,187.00,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,46.86,25.08,29.32,13.86,
25,Tax For Earlier Years,0.00,0.24,-4.83,-4.86,0.00,
26,Total Tax Expenses,378.60,186.12,209.69,229.00,200.86,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,761.08,601.09,505.89,555.66,649.29,
28,Profit/Loss From Continuing Operations,761.08,601.09,505.89,555.66,649.29,
29,Profit/Loss For The Period,761.08,601.09,505.89,555.66,649.29,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),32.00,25.00,21.00,23.00,27.00,
33,Diluted EPS (Rs.),32.00,25.00,21.00,23.00,27.00,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,129.69,70.74,70.75,0.00,
42,Tax On Dividend,0.00,26.66,14.54,14.40,0.00,
43,Equity Dividend Rate (%),300.00,250.00,300.00,300.00,300.00,
