,0,1,2,3,4,5,6
0,Profit & Loss account of Ujjivan Small Finance Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,9 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,2600.38,2551.71,1728.49,1312.78,196.44,
4,Income from Investments,172.98,138.70,93.10,92.29,3.86,
5,Interest on Balance with RBI and Other Inter-Bank funds,32.71,7.73,2.44,4.52,4.45,
6,Others,0.00,5.46,7.59,58.29,7.96,
7,Total Interest Earned,2806.07,2703.60,1831.61,1467.88,212.71,
8,Other Income,310.82,322.21,205.96,111.48,13.40,
9,Total Income,3116.89,3025.81,2037.57,1579.36,226.10,
10,EXPENDITURE,,,,,,
11,Interest Expended,1077.51,1070.01,725.20,606.86,109.36,
12,Payments to and Provisions for Employees,748.78,718.49,518.80,360.44,50.74,
13,Depreciation,0.00,72.63,60.60,41.37,5.10,
14,Operating Expenses (excludes Employee Cost & Depreciation),481.30,527.46,423.96,251.06,55.57,
15,Total Operating Expenses,1230.08,1318.58,1003.35,652.87,111.42,
16,Provision Towards Income Tax,1.90,114.39,34.91,31.32,1.42,
17,Provision Towards Deferred Tax,0.00,1.93,34.29,-29.34,-0.57,
18,Other Provisions and Contingencies,799.10,170.99,40.60,310.77,4.44,
19,Total Provisions and Contingencies,801.00,287.31,109.80,312.76,5.29,
20,Total Expenditure,3108.59,2675.90,1838.36,1572.49,226.07,
21,Net Profit / Loss for The Year,8.30,349.92,199.22,6.86,0.04,
22,Net Profit / Loss After EI & Prior Year Items,8.30,349.92,199.22,6.86,0.04,
23,Profit / Loss Brought Forward,0.00,118.36,5.17,0.03,0.00,
24,Total Profit / Loss available for Appropriations,0.00,468.28,204.39,6.89,0.04,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,87.48,49.80,1.72,0.01,
27,Transfer To / From Capital Reserve,0.00,0.00,0.00,0.00,0.00,
28,Transfer To / From Revenue And Other Reserves,0.00,0.00,0.00,0.00,0.00,
29,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,0.00,0.00,0.00,
31,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
32,Balance Carried Over To Balance Sheet,0.00,362.01,118.36,5.17,0.03,
33,Total Appropriations,0.00,468.28,204.39,6.89,0.04,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),0.05,2.19,1.20,0.05,0.00,
37,Diluted EPS (Rs.),0.05,2.19,1.20,0.05,0.00,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),0.00,0.00,0.00,0.00,0.00,
