,0,1,2,3,4,5,6
0,Profit & Loss account of Welspun India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],5956.35,5071.39,5108.16,4588.99,5260.81,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,19.28,82.25,
5,Revenue From Operations [Net],5956.35,5071.39,5108.16,4569.71,5178.56,
6,Total Operating Revenues,5956.35,5323.57,5395.26,4976.60,5639.34,
7,Other Income,83.22,43.14,83.04,55.55,71.93,
8,Total Revenue,6039.57,5366.71,5478.30,5032.15,5711.27,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,2824.02,2723.94,2762.18,2412.29,2751.94,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",81.07,-149.62,68.50,70.81,-112.01,
13,Employee Benefit Expenses,535.06,538.07,487.03,496.67,464.36,
14,Finance Costs,101.42,94.82,92.50,88.01,87.19,
15,Depreciation And Amortisation Expenses,330.14,388.14,401.54,467.32,466.32,
16,Other Expenses,1209.32,1126.44,1214.81,1072.77,1110.20,
17,Total Expenses,5305.50,4797.30,5094.45,4638.27,4823.40,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",734.07,569.41,383.85,393.88,887.86,
19,Exceptional Items,0.00,43.16,-208.02,0.00,-460.56,
20,Profit/Loss Before Tax,734.07,612.57,175.83,393.88,427.31,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,207.40,124.43,35.80,72.78,88.98,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,13.25,-1.74,16.99,31.77,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,207.40,137.68,34.06,89.77,120.76,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,526.67,474.89,141.77,304.11,306.55,
28,Profit/Loss From Continuing Operations,526.67,474.89,141.77,304.11,306.55,
29,Profit/Loss For The Period,526.67,474.89,141.77,304.11,306.55,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),5.24,4.73,1.41,3.03,3.05,
33,Diluted EPS (Rs.),5.24,4.73,1.41,3.03,3.05,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,363.40,439.55,454.33,295.98,
36,Indigenous Raw Materials,0.00,2360.54,2322.63,1957.96,2455.96,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,2360.54,31.09,22.79,33.27,
39,Indigenous Stores And Spares,0.00,293.67,312.14,275.59,333.99,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,130.62,65.31,65.31,5.02,
42,Tax On Dividend,0.00,26.85,13.43,13.30,1.02,
43,Equity Dividend Rate (%),15.00,100.00,30.00,65.00,65.00,
