,0,1,2,3,4,5,6
0,Profit & Loss account of Shriram Transport Finance Corporation (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],16462.84,15467.50,13282.65,10828.75,10241.56,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],16462.84,15467.50,13282.65,10828.75,10241.56,
6,Total Operating Revenues,16562.36,15529.15,13298.67,10828.75,10241.56,
7,Other Income,20.27,27.51,62.98,1.86,3.70,
8,Total Revenue,16582.63,15556.66,13361.64,10830.61,10245.26,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,63.63,64.77,81.95,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,1010.82,883.06,713.17,548.23,589.08,
14,Finance Costs,8270.26,7511.26,6368.75,5187.42,5057.93,
15,Depreciation And Amortisation Expenses,141.05,42.97,36.13,33.91,36.31,
16,Other Expenses,863.32,894.07,777.26,692.81,721.94,
17,Total Expenses,13143.96,11778.39,9699.59,8906.69,8463.83,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3438.67,3778.27,3662.06,1923.93,1781.43,
19,Exceptional Items,0.00,0.00,139.75,0.00,0.00,
20,Profit/Loss Before Tax,3438.67,3778.27,3801.80,1923.93,1781.43,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,921.20,1346.37,888.26,721.16,654.45,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,14.79,-22.27,444.27,-54.58,-51.22,
25,Tax For Earlier Years,0.84,-109.82,8.72,0.00,0.00,
26,Total Tax Expenses,936.83,1214.28,1341.26,666.58,603.23,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2501.84,2563.99,2460.54,1257.34,1178.20,
28,Profit/Loss From Continuing Operations,2501.84,2563.99,2460.54,1257.34,1178.20,
29,Profit/Loss For The Period,2501.84,2563.99,2460.54,1257.34,1178.20,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),110.27,113.01,108.45,55.42,51.93,
33,Diluted EPS (Rs.),110.27,113.01,108.45,55.42,51.93,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,272.26,249.57,249.57,90.75,226.88,
42,Tax On Dividend,55.96,51.30,48.36,18.48,46.68,
43,Equity Dividend Rate (%),50.00,120.00,110.00,100.00,100.00,
