,0,1,2,3,4,5,6
0,Profit & Loss account of Rajesh Exports (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],46899.11,42670.89,33660.46,44947.73,38585.96,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],46899.11,42670.89,33660.46,44947.73,38585.96,
6,Total Operating Revenues,46899.11,42670.89,33660.46,44947.73,38618.69,
7,Other Income,2.78,51.50,38.25,43.67,4.01,
8,Total Revenue,46901.89,42722.39,33698.72,44991.41,38622.70,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,46235.87,41895.20,32731.07,44106.38,37756.76,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,6.09,6.87,6.08,6.61,5.49,
14,Finance Costs,213.41,319.84,430.83,351.08,307.99,
15,Depreciation And Amortisation Expenses,1.14,1.41,1.49,1.85,1.86,
16,Other Expenses,9.56,33.50,40.73,39.43,40.55,
17,Total Expenses,46466.07,42256.81,33210.20,44505.35,38112.65,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",435.82,465.58,488.51,486.06,510.05,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,435.82,465.58,488.51,486.06,510.05,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,32.41,23.96,47.23,19.27,34.77,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.18,-0.50,0.03,5.45,0.00,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,32.60,23.46,47.26,24.72,34.77,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,403.22,442.12,441.26,461.34,475.29,
28,Profit/Loss From Continuing Operations,403.22,442.12,441.26,461.34,475.29,
29,Profit/Loss For The Period,403.22,442.12,441.26,461.34,475.29,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),13.65,14.97,14.94,15.62,16.10,
33,Diluted EPS (Rs.),13.65,14.97,14.94,15.62,16.10,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,29.53,29.53,32.48,0.00,29.53,
42,Tax On Dividend,0.00,0.00,0.00,0.00,6.01,
43,Equity Dividend Rate (%),100.00,100.00,100.00,110.00,100.00,
