,0,1,2,3,4,5,6
0,Profit & Loss account of Multi Commodity Exchange of India (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],344.85,357.51,286.47,243.62,238.60,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],344.85,357.51,286.47,243.62,238.60,
6,Total Operating Revenues,344.85,370.44,298.35,259.84,259.44,
7,Other Income,110.57,111.33,86.37,86.36,116.43,
8,Total Revenue,455.42,481.77,384.72,346.20,375.87,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,111.69,92.42,72.35,71.39,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,62.43,65.88,65.17,67.96,64.42,
14,Finance Costs,0.22,0.20,0.03,0.00,0.20,
15,Depreciation And Amortisation Expenses,21.64,17.84,15.29,16.66,18.57,
16,Other Expenses,141.75,47.57,48.16,45.21,43.87,
17,Total Expenses,226.04,243.18,221.07,202.18,198.45,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",229.38,238.59,163.65,144.02,177.42,
19,Exceptional Items,0.00,0.00,-23.80,0.00,0.00,
20,Profit/Loss Before Tax,229.38,238.59,139.85,144.02,177.42,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,41.56,39.84,26.90,28.36,40.79,
23,Less: MAT Credit Entitlement,0.00,-1.82,20.65,0.00,0.00,
24,Deferred Tax,0.00,-2.78,0.92,9.31,10.36,
25,Tax For Earlier Years,0.00,-8.81,-3.82,0.00,0.00,
26,Total Tax Expenses,41.56,30.07,3.35,37.67,51.15,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,187.82,208.52,136.50,106.35,126.27,
28,Profit/Loss From Continuing Operations,187.82,208.52,136.50,106.35,126.27,
29,Profit/Loss For The Period,187.82,208.52,136.50,106.35,126.27,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),36.90,40.98,26.83,20.91,24.84,
33,Diluted EPS (Rs.),36.90,40.98,26.83,20.91,24.83,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,102.00,86.70,76.50,33.15,
42,Tax On Dividend,0.00,20.97,17.82,15.57,6.75,
43,Equity Dividend Rate (%),277.00,300.00,200.00,170.00,150.00,
