,0,1,2,3,4,5,6
0,Profit & Loss account of Karnataka Bank (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Interest / Discount on Advances / Bills,4937.29,5155.84,4698.03,4081.93,3793.56,
4,Income from Investments,1142.35,1160.13,1105.65,1161.53,1298.23,
5,Interest on Balance with RBI and Other Inter-Bank funds,29.98,44.60,16.63,15.87,2.19,
6,Others,122.79,114.20,85.65,164.42,91.42,
7,Total Interest Earned,6232.41,6474.77,5905.96,5423.75,5185.40,
8,Other Income,1495.07,1396.05,1001.96,954.34,809.34,
9,Total Income,7727.48,7870.82,6907.92,6378.09,5994.74,
10,EXPENDITURE,,,,,,
11,Interest Expended,4049.23,4444.41,4000.84,3566.10,3694.78,
12,Payments to and Provisions for Employees,913.30,897.00,605.56,524.79,601.03,
13,Depreciation,0.00,63.76,54.14,50.06,49.75,
14,Operating Expenses (excludes Employee Cost & Depreciation),765.81,808.87,797.57,763.98,653.38,
15,Total Operating Expenses,1679.11,1769.64,1457.27,1338.83,1304.16,
16,Provision Towards Income Tax,129.36,90.25,130.56,-15.45,15.69,
17,Provision Towards Deferred Tax,0.00,0.00,0.00,0.00,0.00,
18,Other Provisions and Contingencies,1387.21,1134.74,842.01,1163.01,527.85,
19,Total Provisions and Contingencies,1516.57,1224.99,972.57,1147.56,543.54,
20,Total Expenditure,7244.91,7439.04,6430.68,6052.49,5542.48,
21,Net Profit / Loss for The Year,482.57,431.78,477.24,325.61,452.26,
22,Net Profit / Loss After EI & Prior Year Items,482.57,431.78,477.24,325.61,452.26,
23,Profit / Loss Brought Forward,0.00,119.65,102.23,137.14,0.03,
24,Total Profit / Loss available for Appropriations,0.00,551.43,579.47,462.75,452.29,
25,APPROPRIATIONS,,,,,,
26,Transfer To / From Statutory Reserve,0.00,110.00,180.00,82.00,125.00,
27,Transfer To / From Capital Reserve,0.00,183.08,0.00,51.05,112.80,
28,Transfer To / From Revenue And Other Reserves,0.00,30.00,88.50,91.25,45.30,
29,Dividend and Dividend Tax for The Previous Year,0.00,119.15,0.00,0.00,0.00,
30,Equity Share Dividend,0.00,0.00,84.78,113.04,0.00,
31,Tax On Dividend,0.00,0.00,17.43,23.01,0.00,
32,Balance Carried Over To Balance Sheet,0.00,101.68,119.65,102.23,137.14,
33,Total Appropriations,0.00,551.43,579.47,462.75,452.29,
34,OTHER INFORMATION,,,,,,
35,EARNINGS PER SHARE,,,,,,
36,Basic EPS (Rs.),15.52,13.89,16.89,11.52,19.38,
37,Diluted EPS (Rs.),15.48,13.89,16.89,11.52,19.38,
38,DIVIDEND PERCENTAGE,,,,,,
39,Equity Dividend Rate (%),18.00,0.00,35.00,30.00,40.00,
