,0,1,2,3,4,5,6
0,Profit & Loss account of LIC Housing Finance (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],19696.69,17357.79,14836.98,13986.94,12396.15,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],19696.69,17357.79,14836.98,13986.94,12396.15,
6,Total Operating Revenues,19696.69,17357.79,14836.98,13986.94,12396.15,
7,Other Income,-26.93,6.78,3.63,93.41,89.31,
8,Total Revenue,19669.76,17364.57,14840.61,14080.35,12485.46,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,108.05,288.79,69.61,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,299.09,247.88,223.16,245.80,150.35,
14,Finance Costs,14783.86,12891.54,11143.85,10231.49,9306.76,
15,Depreciation And Amortisation Expenses,48.07,11.73,9.98,9.43,9.72,
16,Other Expenses,208.97,194.73,160.11,356.53,308.61,
17,Total Expenses,16400.77,13985.02,12075.11,11124.58,9921.90,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3268.99,3379.55,2765.50,2955.77,2563.55,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,3268.99,3379.55,2765.50,2955.77,2563.55,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,828.98,1059.43,946.57,918.35,760.84,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,38.17,-110.85,-183.57,106.37,141.92,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,867.15,948.58,763.00,1024.72,902.76,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,2401.84,2430.97,2002.50,1931.05,1660.79,
28,Profit/Loss From Continuing Operations,2401.84,2430.97,2002.50,1931.05,1660.79,
29,Profit/Loss For The Period,2401.84,2430.97,2002.50,1931.05,1660.79,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),47.59,48.17,39.68,38.26,32.91,
33,Diluted EPS (Rs.),47.59,48.17,39.68,38.26,32.91,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,383.56,343.17,312.89,0.00,277.57,
42,Tax On Dividend,77.61,69.25,63.00,0.00,55.68,
43,Equity Dividend Rate (%),400.00,380.00,340.00,310.00,275.00,
