,0,1,2,3,4,5,6
0,Profit & Loss account of Swan Energy (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],271.97,858.56,315.03,324.79,317.26,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],271.97,858.56,315.03,324.79,317.26,
6,Total Operating Revenues,306.84,859.73,316.36,330.81,317.26,
7,Other Income,3.75,14.45,115.69,5.97,2.06,
8,Total Revenue,310.59,874.18,432.05,336.78,319.32,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,196.87,294.05,276.52,271.58,279.16,
11,Operating And Direct Expenses,0.02,2.21,1.98,9.65,8.67,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",35.26,473.08,-13.40,-5.04,-17.46,
13,Employee Benefit Expenses,11.56,11.37,12.75,10.52,9.40,
14,Finance Costs,11.33,18.44,23.02,15.49,13.18,
15,Depreciation And Amortisation Expenses,5.37,5.35,5.37,5.42,5.05,
16,Other Expenses,46.32,34.13,34.41,25.40,20.40,
17,Total Expenses,306.73,838.63,340.63,333.02,318.41,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",3.86,35.55,91.42,3.75,0.91,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,3.86,35.55,91.42,3.75,0.91,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,1.31,7.66,19.75,1.90,0.17,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-1.58,-0.45,-1.08,0.17,0.15,
25,Tax For Earlier Years,0.00,25.99,0.00,0.00,0.00,
26,Total Tax Expenses,-0.27,33.21,18.67,2.07,0.33,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,4.13,2.34,72.75,1.68,0.59,
28,Profit/Loss From Continuing Operations,4.13,2.34,72.75,1.68,0.59,
29,Profit/Loss For The Period,4.13,2.34,72.75,1.68,0.59,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),0.17,0.10,2.99,0.08,0.03,
33,Diluted EPS (Rs.),0.17,0.10,2.99,0.08,0.03,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,2.44,2.44,1.83,1.11,1.11,
42,Tax On Dividend,0.50,0.50,0.37,0.23,0.23,
43,Equity Dividend Rate (%),10.00,10.00,10.00,8.00,5.00,
