,0,1,2,3,4,5,6
0,Profit & Loss account of L&T Finance Holdings (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],475.44,482.11,454.58,277.58,348.50,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],475.44,482.11,454.58,277.58,348.50,
6,Total Operating Revenues,475.44,482.11,454.58,277.58,348.50,
7,Other Income,46.94,44.37,23.24,37.31,78.95,
8,Total Revenue,522.38,526.48,477.82,314.89,427.45,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,26.72,15.08,10.03,11.57,20.33,
14,Finance Costs,200.75,202.05,161.96,45.92,27.08,
15,Depreciation And Amortisation Expenses,0.48,0.11,0.02,0.05,0.13,
16,Other Expenses,10.57,9.12,11.13,10.90,12.02,
17,Total Expenses,238.64,222.45,185.12,69.78,59.36,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",283.74,304.03,292.70,245.11,368.09,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,283.74,304.03,292.70,245.11,368.09,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,16.35,35.87,7.02,5.12,22.49,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,8.36,24.93,
24,Deferred Tax,33.14,1.10,7.19,-0.32,-7.51,
25,Tax For Earlier Years,-32.80,0.00,12.44,0.00,0.00,
26,Total Tax Expenses,16.69,36.97,26.65,-3.55,-9.94,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,267.05,267.06,266.05,248.66,378.04,
28,Profit/Loss From Continuing Operations,266.81,267.06,266.05,248.66,378.04,
29,Profit/Loss For The Period,266.81,267.06,266.05,248.66,378.04,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),1.33,1.34,1.46,0.71,1.25,
33,Diluted EPS (Rs.),1.33,1.33,1.44,0.70,1.25,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,380.48,199.70,145.74,0.00,140.27,
42,Tax On Dividend,0.00,0.00,0.00,21.04,-0.11,
43,Equity Dividend Rate (%),9.00,10.00,10.00,8.00,8.00,
