,0,1,2,3,4,5,6
0,Profit & Loss account of Hindustan Petroleum Corporation (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],269242.86,286250.27,295712.56,243226.66,213488.95,
4,Less: Excise/Sevice Tax/Other Levies,37329.51,18650.52,21731.64,24752.52,26779.28,
5,Revenue From Operations [Net],231913.35,267599.75,273980.92,218474.14,186709.67,
6,Total Operating Revenues,232996.81,268766.41,275214.67,219332.60,187090.54,
7,Other Income,2788.73,1838.17,1675.01,1849.46,1448.08,
8,Total Revenue,235785.54,270604.58,276889.68,221182.06,188538.62,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,41101.96,59750.69,69631.27,51186.30,45137.66,
11,Operating And Direct Expenses,0.00,6139.80,6161.04,5871.09,5331.99,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",-8532.96,-418.49,-2166.52,804.54,-4454.06,
13,Employee Benefit Expenses,3188.38,3193.46,2936.91,2858.52,2946.08,
14,Finance Costs,914.73,1081.72,725.94,566.71,535.65,
15,Depreciation And Amortisation Expenses,3552.65,3304.39,3012.61,2752.75,2535.28,
16,Other Expenses,13458.89,7743.55,6679.26,5484.48,4753.44,
17,Total Expenses,221538.75,268029.06,267551.02,211980.13,179517.78,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",14246.79,2575.52,9338.66,9201.93,9020.84,
19,Exceptional Items,0.00,-1002.93,0.00,0.00,0.00,
20,Profit/Loss Before Tax,14246.79,1572.59,9338.66,9201.93,9020.84,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,3582.91,166.95,2727.65,2570.98,2236.24,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,316.50,561.95,419.56,628.28,
25,Tax For Earlier Years,0.00,-1548.12,20.40,-145.68,-52.48,
26,Total Tax Expenses,3582.91,-1064.67,3310.00,2844.86,2812.04,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,10663.88,2637.26,6028.66,6357.07,6208.80,
28,Profit/Loss From Continuing Operations,10663.88,2637.26,6028.66,6357.07,6208.80,
29,Profit/Loss For The Period,10663.88,2637.26,6028.66,6357.07,6208.80,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),70.57,17.31,39.56,41.72,40.74,
33,Diluted EPS (Rs.),70.57,17.31,39.56,41.72,40.74,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,1432.39,1371.44,2321.29,3477.69,
42,Tax On Dividend,0.00,294.43,281.90,472.56,707.99,
43,Equity Dividend Rate (%),228.00,98.00,159.00,170.00,300.00,
