,0,1,2,3,4,5,6
0,Profit & Loss account of Himatsingka Seide (in Rs. Cr.),Mar 21,Mar 20,Mar 19,Mar 18,Mar 17,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],1681.91,1600.76,1600.58,1480.39,1313.64,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],1681.91,1600.76,1600.58,1480.39,1313.64,
6,Total Operating Revenues,1681.91,1600.76,1745.26,1616.65,1398.07,
7,Other Income,28.05,87.25,67.76,36.70,41.92,
8,Total Revenue,1709.96,1688.01,1813.02,1653.35,1439.99,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,766.20,690.01,730.41,769.11,846.83,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",77.30,-56.58,-59.42,-15.16,-68.82,
13,Employee Benefit Expenses,206.12,204.04,178.63,141.28,115.04,
14,Finance Costs,143.92,151.65,111.36,71.11,63.65,
15,Depreciation And Amortisation Expenses,108.87,91.12,85.44,56.35,43.00,
16,Other Expenses,326.23,364.12,330.19,224.91,159.01,
17,Total Expenses,1628.64,1458.14,1463.34,1361.78,1195.10,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",81.32,229.87,349.69,291.57,244.90,
19,Exceptional Items,0.00,-11.42,0.00,-2.75,0.00,
20,Profit/Loss Before Tax,81.32,218.45,349.69,288.82,244.90,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,27.57,39.01,76.28,63.68,26.83,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,0.00,32.80,37.37,10.16,41.23,
25,Tax For Earlier Years,0.00,0.00,0.00,0.00,0.00,
26,Total Tax Expenses,27.57,71.81,113.65,73.84,68.05,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,53.75,146.64,236.04,214.98,176.84,
28,Profit/Loss From Continuing Operations,53.75,146.64,236.04,214.98,176.84,
29,Profit/Loss For The Period,53.75,146.64,236.04,214.98,176.84,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),5.46,14.89,23.97,21.83,17.96,
33,Diluted EPS (Rs.),5.46,14.89,23.97,21.83,17.96,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,0.00,59.37,29.73,29.57,17.78,
42,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,
43,Equity Dividend Rate (%),10.00,10.00,100.00,50.00,50.00,
