,0,1,2,3,4,5,6
0,Profit & Loss account of ICICI Lombard General Insurance Company (in Rs. Cr.),Mar 20,Mar 19,Mar 18,Mar 17,Mar 16,
1,,12 mths,12 mths,12 mths,12 mths,12 mths,
2,INCOME,,,,,,
3,Revenue From Operations [Gross],2008.53,1691.42,1329.60,1016.48,709.80,
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,
5,Revenue From Operations [Net],2008.53,1691.42,1329.60,1016.48,709.80,
6,Total Operating Revenues,2008.53,1691.42,1329.60,1016.48,709.80,
7,Other Income,15.57,14.30,8.15,2.01,14.42,
8,Total Revenue,2024.10,1705.72,1337.75,1018.49,724.22,
9,EXPENSES,,,,,,
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,
11,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,
12,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,
13,Employee Benefit Expenses,14.73,12.38,11.27,10.01,1.56,
14,Finance Costs,40.05,40.01,40.01,27.08,0.00,
15,Depreciation And Amortisation Expenses,0.00,0.00,0.00,0.00,0.00,
16,Other Expenses,104.83,95.44,22.32,61.84,16.87,
17,Total Expenses,327.21,107.31,141.52,108.39,19.42,
18,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1696.89,1598.42,1196.23,910.10,704.80,
19,Exceptional Items,0.00,0.00,0.00,0.00,0.00,
20,Profit/Loss Before Tax,1696.89,1598.42,1196.23,910.10,704.80,
21,Tax Expenses-Continued Operations,,,,,,
22,Current Tax,508.18,639.00,458.70,201.72,226.44,
23,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,
24,Deferred Tax,-5.05,-89.85,-124.18,46.96,-26.98,
25,Tax For Earlier Years,0.00,0.00,-0.06,-40.46,0.00,
26,Total Tax Expenses,503.13,549.15,334.46,208.22,199.46,
27,Profit/Loss After Tax And Before ExtraOrdinary Items,1193.76,1049.26,861.78,701.88,505.34,
28,Profit/Loss From Continuing Operations,1193.76,1049.26,861.78,701.88,505.34,
29,Profit/Loss For The Period,1193.76,1049.26,861.78,701.88,505.34,
30,OTHER ADDITIONAL INFORMATION,,,,,,
31,EARNINGS PER SHARE,,,,,,
32,Basic EPS (Rs.),26.27,23.11,19.01,15.66,11.30,
33,Diluted EPS (Rs.),26.19,23.06,18.99,15.58,11.23,
34,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,
35,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,
36,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,
37,"STORES, SPARES AND LOOSE TOOLS",,,,,,
38,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,
39,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,
40,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,
41,Equity Share Dividend,318.10,227.01,68.00,157.10,134.17,
42,Tax On Dividend,65.39,46.66,13.84,31.98,27.31,
43,Equity Dividend Rate (%),35.00,60.00,33.00,35.00,30.00,
